train/DPP_00420-30.JPG,120,171,158,236,Zebra
train/DPP_00420-30.JPG,94,144,124,245,Zebra
train/DPP_00420-30.JPG,67,131,101,201,Zebra
train/DPP_00420-37.JPG,304,137,384,214,Zebra
train/DPP_00423-10.JPG,1,133,25,195,Zebra
train/DPP_00423-10.JPG,132,176,185,224,Zebra
train/DPP_00423-10.JPG,58,255,81,303,Zebra
train/DPP_00423-10.JPG,405,313,433,374,Zebra
train/DPP_00423-10.JPG,608,379,662,424,Zebra
train/DPP_00423-10.JPG,720,274,745,333,Zebra
train/DPP_00423-10.JPG,712,249,755,307,Zebra
train/DPP_00423-10.JPG,756,236,778,273,Zebra
train/DPP_00423-10.JPG,775,207,797,270,Zebra
train/DPP_00423-11.JPG,57,274,82,333,Zebra
train/DPP_00423-11.JPG,49,249,92,307,Zebra
train/DPP_00423-11.JPG,93,236,115,273,Zebra
train/DPP_00423-11.JPG,112,207,134,270,Zebra
train/DPP_00423-11.JPG,403,375,445,426,Zebra
train/DPP_00423-11.JPG,436,361,487,413,Zebra
train/DPP_00423-11.JPG,495,287,559,331,Zebra
train/DPP_00423-11.JPG,463,235,513,291,Zebra
train/DPP_00423-15.JPG,635,551,667,608,Zebra
train/DPP_00423-15.JPG,508,447,547,482,Zebra
train/DPP_00423-15.JPG,469,464,533,535,Zebra
train/DPP_00423-15.JPG,330,229,383,288,Zebra
train/DPP_00423-15.JPG,225,65,277,115,Zebra
train/DPP_00423-15.JPG,324,71,349,136,Zebra
train/DPP_00423-16.JPG,1,551,33,608,Zebra
train/DPP_00423-2.JPG,501,394,555,442,Zebra
train/DPP_00423-2.JPG,614,594,633,635,Zebra
train/DPP_00423-2.JPG,636,611,660,673,Zebra
train/DPP_00423-21.JPG,41,348,64,395,Zebra
train/DPP_00423-21.JPG,21,427,62,503,Zebra
train/DPP_00423-21.JPG,210,522,266,599,Zebra
train/DPP_00423-21.JPG,235,391,272,439,Zebra
train/DPP_00423-21.JPG,266,364,317,401,Zebra
train/DPP_00423-21.JPG,292,381,350,457,Zebra
train/DPP_00423-21.JPG,358,433,430,491,Zebra
train/DPP_00423-21.JPG,366,414,410,451,Zebra
train/DPP_00423-21.JPG,552,224,578,295,Zebra
train/DPP_00423-21.JPG,533,167,585,230,Zebra
train/DPP_00423-21.JPG,696,161,733,234,Zebra
train/DPP_00423-21.JPG,732,207,762,260,Zebra
train/DPP_00423-22.JPG,67,103,104,176,Zebra
train/DPP_00423-22.JPG,103,149,133,202,Zebra
train/DPP_00423-22.JPG,147,94,205,161,Zebra
train/DPP_00423-22.JPG,220,117,251,179,Zebra
train/DPP_00423-22.JPG,234,137,291,208,Zebra
train/DPP_00423-22.JPG,635,15,667,72,Zebra
train/DPP_00423-22.JPG,601,125,637,196,Zebra
train/DPP_00423-23.JPG,1,73,33,130,Zebra
train/DPP_00423-28.JPG,210,18,266,95,Zebra
train/DPP_00423-3.JPG,2,611,26,673,Zebra
train/DPP_00423-5.JPG,208,288,270,337,Zebra
train/DPP_00423-5.JPG,168,344,217,392,Zebra
train/DPP_00423-8.JPG,225,543,277,593,Zebra
train/DPP_00423-8.JPG,324,549,349,614,Zebra
train/DPP_00423-9.JPG,614,116,633,157,Zebra
train/DPP_00423-9.JPG,636,133,660,195,Zebra
train/DPP_00423-9.JPG,767,176,820,224,Zebra
train/DPP_00423-9.JPG,693,255,716,303,Zebra
train/DPP_00423-9.JPG,625,299,656,361,Zebra
train/DPP_00429-14.JPG,629,522,672,606,Elephant
train/DPP_00429-14.JPG,581,495,636,609,Elephant
train/DPP_00429-14.JPG,674,363,763,453,Elephant
train/DPP_00429-15.JPG,1,363,90,453,Elephant
train/DPP_00429-17.JPG,203,462,273,539,Elephant
train/DPP_00429-17.JPG,534,396,606,525,Elephant
train/DPP_00429-21.JPG,644,184,722,319,Elephant
train/DPP_00429-21.JPG,629,44,672,128,Elephant
train/DPP_00429-21.JPG,581,17,636,131,Elephant
train/DPP_00429-22.JPG,1,184,79,319,Elephant
train/DPP_00429-23.JPG,703,134,773,256,Elephant
train/DPP_00429-24.JPG,451,270,575,374,Elephant
train/DPP_00429-24.JPG,331,85,375,193,Elephant
train/DPP_00429-24.JPG,74,72,144,194,Elephant
train/DPP_00430-11.JPG,753,138,775,178,Elephant
train/DPP_00430-11.JPG,657,51,689,113,Elephant
train/DPP_00430-11.JPG,702,13,736,83,Elephant
train/DPP_00430-12.JPG,179,121,224,203,Elephant
train/DPP_00430-12.JPG,124,138,146,178,Elephant
train/DPP_00430-12.JPG,28,51,60,113,Elephant
train/DPP_00430-12.JPG,73,13,107,83,Elephant
train/DPP_00430-4.JPG,753,616,775,656,Elephant
train/DPP_00430-4.JPG,657,529,689,591,Elephant
train/DPP_00430-4.JPG,702,491,736,561,Elephant
train/DPP_00430-5.JPG,124,616,146,656,Elephant
train/DPP_00430-5.JPG,28,529,60,591,Elephant
train/DPP_00430-5.JPG,73,491,107,561,Elephant
train/DPP_00431-1.JPG,718,268,789,316,Elephant
train/DPP_00431-1.JPG,674,291,727,337,Elephant
train/DPP_00431-1.JPG,710,315,752,370,Elephant
train/DPP_00431-1.JPG,695,333,724,369,Elephant
train/DPP_00431-1.JPG,682,311,721,344,Elephant
train/DPP_00431-1.JPG,729,295,782,327,Elephant
train/DPP_00431-2.JPG,89,268,160,316,Elephant
train/DPP_00431-2.JPG,45,291,98,337,Elephant
train/DPP_00431-2.JPG,81,315,123,370,Elephant
train/DPP_00431-2.JPG,66,333,95,369,Elephant
train/DPP_00431-2.JPG,53,311,92,344,Elephant
train/DPP_00431-2.JPG,100,295,153,327,Elephant
train/DPP_00437-10.JPG,161,504,228,594,Giraffe
train/DPP_00437-17.JPG,434,100,513,212,Giraffe
train/DPP_00437-17.JPG,161,26,228,116,Giraffe
train/DPP_00437-23.JPG,180,158,245,255,Giraffe
train/DPP_00437-23.JPG,522,157,601,310,Giraffe
train/DPP_00437-32.JPG,710,144,802,315,Giraffe
train/DPP_00437-33.JPG,81,144,173,315,Giraffe
train/DPP_00437-9.JPG,279,310,364,431,Giraffe
train/DPP_00444-22.JPG,197,338,273,402,Elephant
train/DPP_00444-22.JPG,243,234,319,323,Elephant
train/DPP_00444-22.JPG,315,279,367,336,Elephant
train/DPP_00444-22.JPG,339,314,391,379,Elephant
train/DPP_00444-22.JPG,374,378,408,422,Elephant
train/DPP_00444-22.JPG,395,371,507,459,Elephant
train/DPP_00444-22.JPG,435,313,500,383,Elephant
train/DPP_00444-22.JPG,487,307,545,393,Elephant
train/DPP_00444-22.JPG,488,275,555,340,Elephant
train/DPP_00444-22.JPG,546,270,613,371,Elephant
train/DPP_00444-22.JPG,561,367,622,417,Elephant
train/DPP_00444-22.JPG,605,329,633,373,Elephant
train/DPP_00444-22.JPG,632,296,700,378,Elephant
train/DPP_00444-22.JPG,612,358,717,448,Elephant
train/DPP_00444-22.JPG,618,178,676,261,Elephant
train/DPP_00444-23.JPG,1,296,69,378,Elephant
train/DPP_00445-1.JPG,586,595,647,665,Elephant
train/DPP_00445-14.JPG,333,1,423,64,Elephant
train/DPP_00445-14.JPG,407,9,440,52,Elephant
train/DPP_00445-14.JPG,247,29,329,88,Elephant
train/DPP_00445-14.JPG,300,56,363,100,Elephant
train/DPP_00445-14.JPG,317,37,363,73,Elephant
train/DPP_00445-7.JPG,183,385,265,449,Elephant
train/DPP_00445-7.JPG,362,463,419,509,Elephant
train/DPP_00445-7.JPG,417,477,481,534,Elephant
train/DPP_00445-7.JPG,333,500,423,563,Elephant
train/DPP_00445-7.JPG,407,508,440,551,Elephant
train/DPP_00445-7.JPG,247,528,329,587,Elephant
train/DPP_00445-7.JPG,300,555,363,599,Elephant
train/DPP_00445-7.JPG,317,536,363,572,Elephant
train/DPP_00445-7.JPG,684,323,760,387,Elephant
train/DPP_00445-8.JPG,55,323,131,387,Elephant
train/DPP_00445-8.JPG,586,117,647,187,Elephant
train/DPP_00452-10.JPG,218,141,271,214,Elephant
train/DPP_00452-10.JPG,736,53,772,132,Elephant
train/DPP_00452-10.JPG,471,43,505,88,Elephant
train/DPP_00452-10.JPG,353,1,409,62,Elephant
train/DPP_00452-10.JPG,332,22,363,78,Elephant
train/DPP_00452-10.JPG,454,1,492,39,Elephant
train/DPP_00452-10.JPG,510,9,544,81,Elephant
train/DPP_00452-11.JPG,107,62,143,141,Elephant
train/DPP_00452-3.JPG,736,540,772,619,Elephant
train/DPP_00452-3.JPG,471,530,505,575,Elephant
train/DPP_00452-3.JPG,353,488,409,549,Elephant
train/DPP_00452-3.JPG,332,509,363,565,Elephant
train/DPP_00452-3.JPG,454,488,492,526,Elephant
train/DPP_00452-3.JPG,478,471,527,534,Elephant
train/DPP_00452-3.JPG,510,496,544,568,Elephant
train/DPP_00452-3.JPG,513,448,573,509,Elephant
train/DPP_00452-3.JPG,417,412,489,461,Elephant
train/DPP_00452-3.JPG,271,437,310,502,Elephant
train/DPP_00452-4.JPG,107,540,143,619,Elephant
train/DPP_00454-30.JPG,62,192,266,333,Elephant
train/DPP_00463-9.JPG,532,314,575,364,Elephant
train/DPP_00464-0.JPG,348,496,420,549,Elephant
train/DPP_00464-15.JPG,184,414,228,505,Elephant
train/DPP_00464-15.JPG,207,240,260,326,Elephant
train/DPP_00464-15.JPG,336,233,370,269,Elephant
train/DPP_00464-15.JPG,367,240,401,278,Elephant
train/DPP_00464-15.JPG,410,206,519,263,Elephant
train/DPP_00464-15.JPG,385,189,457,241,Elephant
train/DPP_00464-15.JPG,572,278,631,327,Elephant
train/DPP_00464-15.JPG,680,69,735,124,Elephant
train/DPP_00464-15.JPG,426,68,488,138,Elephant
train/DPP_00464-15.JPG,376,102,433,158,Elephant
train/DPP_00464-15.JPG,299,167,358,200,Elephant
train/DPP_00464-15.JPG,248,159,302,199,Elephant
train/DPP_00464-16.JPG,48,69,103,124,Elephant
train/DPP_00464-3.JPG,328,331,359,390,Elephant
train/DPP_00464-3.JPG,296,277,327,325,Elephant
train/DPP_00464-3.JPG,187,253,225,293,Elephant
train/DPP_00464-3.JPG,240,257,267,291,Elephant
train/DPP_00464-3.JPG,420,130,448,170,Elephant
train/DPP_00464-3.JPG,785,111,815,144,Elephant
train/DPP_00464-30.JPG,638,472,759,566,Elephant
train/DPP_00464-31.JPG,9,472,130,566,Elephant
train/DPP_00464-31.JPG,284,481,401,565,Elephant
train/DPP_00464-31.JPG,414,569,462,670,Elephant
train/DPP_00464-31.JPG,444,549,501,649,Elephant
train/DPP_00464-31.JPG,497,574,527,652,Elephant
train/DPP_00464-38.JPG,284,1,401,85,Elephant
train/DPP_00464-38.JPG,414,89,462,190,Elephant
train/DPP_00464-38.JPG,444,69,501,169,Elephant
train/DPP_00464-38.JPG,497,94,527,172,Elephant
train/DPP_00464-38.JPG,696,144,810,237,Elephant
train/DPP_00464-39.JPG,67,146,181,239,Elephant
train/DPP_00464-4.JPG,156,111,186,144,Elephant
train/DPP_00464-4.JPG,224,114,254,153,Elephant
train/DPP_00464-40.JPG,390,276,471,395,Elephant
train/DPP_00464-7.JPG,509,210,613,272,Elephant
train/DPP_00464-7.JPG,231,228,300,296,Elephant
train/DPP_00464-7.JPG,250,192,309,235,Elephant
train/DPP_00464-7.JPG,159,166,229,217,Elephant
train/DPP_00464-7.JPG,47,232,102,298,Elephant
train/DPP_00464-7.JPG,348,18,420,71,Elephant
train/DPP_00464-8.JPG,680,547,735,602,Elephant
train/DPP_00464-8.JPG,426,546,488,616,Elephant
train/DPP_00464-8.JPG,376,580,433,636,Elephant
train/DPP_00464-8.JPG,299,645,358,678,Elephant
train/DPP_00464-8.JPG,248,637,302,677,Elephant
train/DPP_00464-8.JPG,628,408,718,464,Elephant
train/DPP_00464-8.JPG,396,164,485,228,Elephant
train/DPP_00464-8.JPG,583,309,671,375,Elephant
train/DPP_00464-9.JPG,1,547,56,602,Elephant
train/DPP_00465-11.JPG,323,183,379,248,Elephant
train/DPP_00465-11.JPG,385,251,434,305,Elephant
train/DPP_00465-12.JPG,136,319,247,388,Elephant
train/DPP_00465-16.JPG,748,517,797,560,Elephant
train/DPP_00465-16.JPG,445,372,545,468,Elephant
train/DPP_00465-16.JPG,583,330,677,396,Elephant
train/DPP_00465-17.JPG,70,517,119,560,Elephant
train/DPP_00465-17.JPG,158,480,229,546,Elephant
train/DPP_00465-20.JPG,360,412,474,486,Elephant
train/DPP_00465-23.JPG,452,369,546,450,Elephant
train/DPP_00465-23.JPG,748,39,797,82,Elephant
train/DPP_00465-24.JPG,119,39,168,82,Elephant
train/DPP_00465-24.JPG,207,2,278,68,Elephant
train/DPP_00465-33.JPG,346,399,485,515,Elephant
train/DPP_00465-39.JPG,690,302,746,429,Elephant
train/DPP_00465-40.JPG,61,264,117,391,Elephant
train/DPP_00471-11.JPG,605,326,657,389,Elephant
train/DPP_00471-11.JPG,606,380,713,455,Elephant
train/DPP_00471-11.JPG,696,401,813,483,Elephant
train/DPP_00471-11.JPG,777,345,824,399,Elephant
train/DPP_00471-12.JPG,210,600,311,667,Elephant
train/DPP_00471-12.JPG,1,401,118,483,Elephant
train/DPP_00471-12.JPG,82,345,129,399,Elephant
train/DPP_00471-12.JPG,107,334,174,408,Elephant
train/DPP_00471-12.JPG,176,323,231,385,Elephant
train/DPP_00471-18.JPG,557,215,647,299,Elephant
train/DPP_00471-19.JPG,257,116,358,183,Elephant
train/DPP_00471-23.JPG,392,609,459,671,Elephant
train/DPP_00471-23.JPG,466,557,554,666,Elephant
train/DPP_00471-23.JPG,486,417,573,506,Elephant
train/DPP_00471-24.JPG,284,208,393,313,Elephant
train/DPP_00471-24.JPG,396,191,436,256,Elephant
train/DPP_00471-26.JPG,617,311,686,412,Elephant
train/DPP_00471-26.JPG,647,362,714,409,Elephant
train/DPP_00471-27.JPG,493,512,568,626,Elephant
train/DPP_00471-27.JPG,1,362,68,409,Elephant
train/DPP_00471-28.JPG,372,116,534,232,Elephant
train/DPP_00471-30.JPG,226,224,293,324,Elephant
train/DPP_00471-30.JPG,71,186,238,283,Elephant
train/DPP_00471-30.JPG,137,162,209,198,Elephant
train/DPP_00471-30.JPG,145,77,264,173,Elephant
train/DPP_00471-30.JPG,277,97,400,193,Elephant
train/DPP_00471-30.JPG,392,102,459,164,Elephant
train/DPP_00471-30.JPG,466,50,554,159,Elephant
train/DPP_00471-34.JPG,510,34,585,148,Elephant
train/DPP_00471-4.JPG,539,58,587,112,Elephant
train/DPP_00471-5.JPG,381,264,443,315,Elephant
train/DPP_00471-5.JPG,456,79,493,127,Elephant
train/DPP_00471-5.JPG,541,47,596,109,Elephant
train/DPP_00471-9.JPG,237,335,306,388,Elephant
train/DPP_00471-9.JPG,220,323,277,374,Elephant
train/DPP_00471-9.JPG,247,297,333,361,Elephant
train/DPP_00472-0.JPG,670,406,714,468,Elephant
train/DPP_00472-1.JPG,41,406,85,468,Elephant
train/DPP_00472-1.JPG,318,245,369,338,Elephant
train/DPP_00472-1.JPG,362,243,417,274,Elephant
train/DPP_00472-1.JPG,435,225,509,311,Elephant
train/DPP_00472-1.JPG,553,242,642,328,Elephant
train/DPP_00472-1.JPG,525,242,581,312,Elephant
train/DPP_00472-1.JPG,545,222,597,249,Elephant
train/DPP_00472-1.JPG,597,203,668,269,Elephant
train/DPP_00473-31.JPG,203,474,296,600,Elephant
train/DPP_00473-31.JPG,352,478,417,530,Elephant
train/DPP_00473-31.JPG,396,504,478,571,Elephant
train/DPP_00473-38.JPG,396,1,478,68,Elephant
train/DPP_00475-9.JPG,234,326,290,386,Elephant
train/DPP_00475-9.JPG,214,341,247,375,Elephant
train/DPP_00475-9.JPG,352,262,393,292,Elephant
train/DPP_00475-9.JPG,361,247,419,297,Elephant
train/DPP_00477-10.JPG,647,361,699,406,Elephant
train/DPP_00477-10.JPG,733,328,777,387,Elephant
train/DPP_00477-10.JPG,645,316,679,350,Elephant
train/DPP_00477-10.JPG,677,333,734,364,Elephant
train/DPP_00477-10.JPG,691,355,734,391,Elephant
train/DPP_00477-11.JPG,18,361,70,406,Elephant
train/DPP_00477-11.JPG,104,328,148,387,Elephant
train/DPP_00477-11.JPG,16,316,50,350,Elephant
train/DPP_00477-11.JPG,48,333,105,364,Elephant
train/DPP_00477-11.JPG,62,355,105,391,Elephant
train/DPP_00477-9.JPG,531,455,572,496,Elephant
train/DPP_00478-16.JPG,128,29,224,112,Elephant
train/DPP_00478-17.JPG,344,180,387,255,Elephant
train/DPP_00478-9.JPG,128,507,224,590,Elephant
train/DPP_00489-22.JPG,571,371,625,443,Elephant
train/DPP_00489-23.JPG,521,428,668,502,Elephant
train/DPP_00489-23.JPG,561,479,610,546,Elephant
train/DPP_00489-23.JPG,484,517,599,587,Elephant
train/DPP_00489-23.JPG,476,153,592,227,Elephant
train/DPP_00489-30.JPG,561,1,610,68,Elephant
train/DPP_00489-30.JPG,484,39,599,109,Elephant
train/DPP_00490-11.JPG,160,291,288,376,Elephant
train/DPP_00490-15.JPG,597,449,674,575,Elephant
train/DPP_00490-23.JPG,193,106,289,214,Elephant
train/DPP_00492-13.JPG,329,494,374,604,Elephant
train/DPP_00492-13.JPG,535,311,590,396,Elephant
train/DPP_00492-13.JPG,723,215,788,307,Elephant
train/DPP_00492-13.JPG,499,222,543,271,Elephant
train/DPP_00492-13.JPG,392,193,486,248,Elephant
train/DPP_00492-13.JPG,393,113,458,170,Elephant
train/DPP_00492-2.JPG,706,190,762,249,Elephant
train/DPP_00492-20.JPG,611,566,714,625,Elephant
train/DPP_00492-20.JPG,720,569,826,662,Elephant
train/DPP_00492-20.JPG,350,376,430,450,Elephant
train/DPP_00492-20.JPG,193,211,322,306,Elephant
train/DPP_00492-20.JPG,329,16,374,126,Elephant
train/DPP_00492-27.JPG,616,370,675,456,Elephant
train/DPP_00492-27.JPG,736,419,826,542,Elephant
train/DPP_00492-27.JPG,685,428,742,468,Elephant
train/DPP_00492-27.JPG,670,179,721,298,Elephant
train/DPP_00492-27.JPG,611,88,714,147,Elephant
train/DPP_00492-27.JPG,720,91,826,184,Elephant
train/DPP_00492-3.JPG,501,144,574,202,Elephant
train/DPP_00492-3.JPG,229,352,314,421,Elephant
train/DPP_00492-3.JPG,77,190,133,249,Elephant
train/DPP_00492-34.JPG,596,164,765,272,Elephant
train/DPP_00492-5.JPG,643,422,719,476,Elephant
train/DPP_00492-5.JPG,671,305,724,345,Elephant
train/DPP_00492-5.JPG,716,302,785,367,Elephant
train/DPP_00492-6.JPG,393,591,458,648,Elephant
train/DPP_00492-6.JPG,14,422,90,476,Elephant
train/DPP_00492-6.JPG,42,305,95,345,Elephant
train/DPP_00492-6.JPG,87,302,156,367,Elephant
train/DPP_00492-6.JPG,644,1,670,34,Elephant
train/DPP_00493-17.JPG,218,502,292,598,Giraffe
train/DPP_00493-17.JPG,376,395,497,490,Giraffe
train/DPP_00493-24.JPG,164,299,258,441,Giraffe
train/DPP_00493-24.JPG,257,333,335,496,Giraffe
train/DPP_00493-24.JPG,172,73,228,229,Giraffe
train/DPP_00493-24.JPG,218,11,292,107,Giraffe
train/DPP_00493-29.JPG,231,374,338,468,Giraffe
train/DPP_00493-29.JPG,193,333,289,444,Giraffe
train/DPP_00493-30.JPG,197,103,237,232,Giraffe
train/DPP_00493-36.JPG,386,131,508,235,Giraffe
train/DPP_00493-7.JPG,368,375,405,436,Giraffe
train/DPP_00493-7.JPG,499,227,531,257,Giraffe
train/DPP_00496-0.JPG,91,100,147,158,Elephant
train/DPP_00496-2.JPG,564,57,603,121,Elephant
train/DPP_00496-2.JPG,614,126,657,181,Elephant
train/DPP_00496-2.JPG,667,96,731,151,Elephant
train/DPP_00496-2.JPG,765,83,828,155,Elephant
train/DPP_00496-3.JPG,9,96,73,151,Elephant
train/DPP_00496-3.JPG,107,83,170,155,Elephant
train/DPP_00496-3.JPG,202,99,229,143,Elephant
train/DPP_00498-10.JPG,355,524,386,567,Elephant
train/DPP_00498-10.JPG,319,509,365,580,Elephant
train/DPP_00498-10.JPG,568,601,601,663,Elephant
train/DPP_00498-10.JPG,601,575,685,625,Elephant
train/DPP_00498-17.JPG,355,46,386,89,Elephant
train/DPP_00498-17.JPG,319,31,365,102,Elephant
train/DPP_00498-17.JPG,365,157,477,217,Elephant
train/DPP_00498-17.JPG,452,209,527,273,Elephant
train/DPP_00498-17.JPG,398,213,463,276,Elephant
train/DPP_00498-17.JPG,401,257,492,316,Elephant
train/DPP_00498-17.JPG,497,269,520,303,Elephant
train/DPP_00498-17.JPG,523,286,584,341,Elephant
train/DPP_00498-17.JPG,568,123,601,185,Elephant
train/DPP_00498-17.JPG,601,97,685,147,Elephant
train/DPP_00499-12.JPG,406,302,440,323,Elephant
train/DPP_00499-12.JPG,422,245,466,327,Elephant
train/DPP_00499-12.JPG,674,195,765,251,Elephant
train/DPP_00499-12.JPG,690,299,759,368,Elephant
train/DPP_00499-12.JPG,525,414,594,472,Elephant
train/DPP_00499-13.JPG,45,195,136,251,Elephant
train/DPP_00499-13.JPG,61,299,130,368,Elephant
train/DPP_00499-13.JPG,417,296,453,323,Elephant
train/DPP_00499-13.JPG,449,270,558,335,Elephant
train/DPP_00500-14.JPG,352,173,428,260,Giraffe
train/DPP_00500-17.JPG,608,77,686,232,Giraffe
train/DPP_00500-25.JPG,658,114,784,206,Giraffe
train/DPP_00500-26.JPG,29,114,155,206,Giraffe
train/DPP_00502-16.JPG,252,524,343,624,Elephant
train/DPP_00502-23.JPG,252,46,343,146,Elephant
train/DPP_00503-10.JPG,144,119,202,173,Elephant
train/DPP_00503-10.JPG,230,166,281,215,Elephant
train/DPP_00503-10.JPG,387,203,450,264,Elephant
train/DPP_00503-10.JPG,375,68,438,108,Elephant
train/DPP_00503-10.JPG,452,130,517,167,Elephant
train/DPP_00503-10.JPG,488,182,554,220,Elephant
train/DPP_00503-10.JPG,446,215,473,246,Elephant
train/DPP_00503-2.JPG,389,526,460,575,Elephant
train/DPP_00503-3.JPG,144,597,202,651,Elephant
train/DPP_00503-3.JPG,375,546,438,586,Elephant
